customer_id,first_name,last_name,phone,email,street,city,state,zip_code,Extract Time,Source,local
184,Klara,Stanley,Missing,klara.stanley@aol.com,603 Mechanic St. ,Webster,NY,14580,2024-05-01 21:24:41.449718,datalake,False
185,Morton,Lee,Missing,morton.lee@yahoo.com,313 Ridge St. ,San Angelo,TX,76901,2024-05-01 21:24:41.449718,datalake,False
186,Ken,Charles,Missing,ken.charles@msn.com,9124 W. Piper Lane ,Monsey,NY,10952,2024-05-01 21:24:41.449718,datalake,False
187,Hedwig,Paul,Missing,hedwig.paul@msn.com,422 Manor Ave. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
188,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035,2024-05-01 21:24:41.449718,datalake,False
189,Damian,Dawson,Missing,damian.dawson@hotmail.com,528 St Margarets Street ,Liverpool,NY,13090,2024-05-01 21:24:41.449718,datalake,False
190,Toya,Pratt,(562) 218-6405,toya.pratt@yahoo.com,485 San Pablo Drive ,Long Beach,NY,11561,2024-05-01 21:24:41.449718,datalake,False
191,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035,2024-05-01 21:24:41.449718,datalake,False
192,Bong,Hebert,Missing,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505,2024-05-01 21:24:41.449718,datalake,False
193,Ayanna,Rhodes,Missing,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801,2024-05-01 21:24:41.449718,datalake,False
194,Dorine,Roberson,Missing,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,2024-05-01 21:24:41.449718,datalake,True
195,Addie,Hahn,Missing,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,2024-05-01 21:24:41.449718,datalake,False
196,Edythe,Valencia,Missing,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120,2024-05-01 21:24:41.449718,datalake,False
197,Andy,O'neill,Missing,andy.o'neill@msn.com,9544 Mulberry Drive ,Rego Park,NY,11374,2024-05-01 21:24:41.449718,datalake,False
198,Luis,Tyler,Missing,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,2024-05-01 21:24:41.449718,datalake,False
199,Clelia,Workman,Missing,clelia.workman@yahoo.com,620 North Somerset St. ,New Windsor,NY,12553,2024-05-01 21:24:41.449718,datalake,False
200,Ashely,Holmes,Missing,ashely.holmes@aol.com,45 High Ridge Ave. ,Farmingdale,NY,11735,2024-05-01 21:24:41.449718,datalake,False
201,Candis,Harding,Missing,candis.harding@gmail.com,33 NW. Cambridge Ave. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
202,Marni,Bolton,(717) 670-6268,marni.bolton@msn.com,7469 Plymouth Ave. ,Lancaster,NY,14086,2024-05-01 21:24:41.449718,datalake,False
203,Minerva,Decker,(281) 271-6390,minerva.decker@yahoo.com,794 Greenrose Street ,Houston,TX,77016,2024-05-01 21:24:41.449718,datalake,False
204,Alpha,King,Missing,alpha.king@hotmail.com,14 Henry Smith St. ,Rockville Centre,NY,11570,2024-05-01 21:24:41.449718,datalake,False
205,Harris,Pittman,Missing,harris.pittman@yahoo.com,404 Cherry Hill Road ,Jamaica,NY,11432,2024-05-01 21:24:41.449718,datalake,False
206,Stephaine,Riddle,Missing,stephaine.riddle@hotmail.com,199 Vermont Court ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
207,Michel,Blankenship,Missing,michel.blankenship@msn.com,382 West Hill Dr. ,Forney,TX,75126,2024-05-01 21:24:41.449718,datalake,False
208,Denis,Logan,Missing,denis.logan@msn.com,121 Rockcrest Street ,Ridgecrest,CA,93555,2024-05-01 21:24:41.449718,datalake,False
209,Jutta,Everett,Missing,jutta.everett@gmail.com,27 Taylor Ave. ,Selden,NY,11784,2024-05-01 21:24:41.449718,datalake,False
210,Priscilla,Wilkins,(229) 322-2269,priscilla.wilkins@aol.com,653 Pawnee Rd. ,Albany,NY,12203,2024-05-01 21:24:41.449718,datalake,False
211,Gilma,Dejesus,Missing,gilma.dejesus@yahoo.com,777 Thompson Ave. ,Scarsdale,NY,10583,2024-05-01 21:24:41.449718,datalake,False
212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180,2024-05-01 21:24:41.449718,datalake,False
213,Elenore,Hensley,Missing,elenore.hensley@hotmail.com,7037 Aspen St. ,Hamburg,NY,14075,2024-05-01 21:24:41.449718,datalake,False
214,Ross,Pugh,Missing,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120,2024-05-01 21:24:41.449718,datalake,False
215,Judith,Finley,Missing,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357,2024-05-01 21:24:41.449718,datalake,False
216,Wai,Soto,Missing,wai.soto@msn.com,30 Arch Drive ,Bethpage,NY,11714,2024-05-01 21:24:41.449718,datalake,False
217,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706,2024-05-01 21:24:41.449718,datalake,False
218,Casey,Gill,Missing,casey.gill@gmail.com,636 Prospect Avenue ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
219,Darcie,Morgan,(442) 618-7068,darcie.morgan@aol.com,476 East Adams Ave. ,Oceanside,NY,11572,2024-05-01 21:24:41.449718,datalake,False
220,Lucio,Sherman,Missing,lucio.sherman@gmail.com,842 Corona Ave. ,Smithtown,NY,11787,2024-05-01 21:24:41.449718,datalake,False
221,Clementine,Mooney,Missing,clementine.mooney@yahoo.com,678 Charles Court ,Mcallen,TX,78501,2024-05-01 21:24:41.449718,datalake,False
222,Anya,Contreras,Missing,anya.contreras@msn.com,38 Old Fairground St. ,East Northport,NY,11731,2024-05-01 21:24:41.449718,datalake,False
223,Scarlet,Yates,Missing,scarlet.yates@hotmail.com,687 Shirley St. ,Patchogue,NY,11772,2024-05-01 21:24:41.449718,datalake,False
224,Moses,Pope,Missing,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260,2024-05-01 21:24:41.449718,datalake,False
225,Barbera,Riggs,Missing,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803,2024-05-01 21:24:41.449718,datalake,False
226,Kiana,Rivera,Missing,kiana.rivera@gmail.com,9 Sheffield Dr. ,Richmond Hill,NY,11418,2024-05-01 21:24:41.449718,datalake,False
227,Danielle,Bond,Missing,danielle.bond@msn.com,8589 Shub Farm Street ,Patchogue,NY,11772,2024-05-01 21:24:41.449718,datalake,False
228,Whitney,Estes,(631) 315-4020,whitney.estes@gmail.com,454 Bear Hill Street ,Brentwood,NY,11717,2024-05-01 21:24:41.449718,datalake,False
229,Molly,Langley,Missing,molly.langley@aol.com,63 Bridgeton Street ,Holbrook,NY,11741,2024-05-01 21:24:41.449718,datalake,False
230,Chelsey,Hardin,Missing,chelsey.hardin@hotmail.com,13 Brickyard Street ,Deer Park,NY,11729,2024-05-01 21:24:41.449718,datalake,False
231,Jenee,Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,19 George Lane ,Sacramento,CA,95820,2024-05-01 21:24:41.449718,datalake,False
232,Freddie,Mathis,Missing,freddie.mathis@hotmail.com,31 Shady St. ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
233,Mariana,Strong,Missing,mariana.strong@msn.com,972 Dunbar Dr. ,Santa Clara,CA,95050,2024-05-01 21:24:41.449718,datalake,False
234,Winfred,Harris,Missing,winfred.harris@msn.com,734 Glen Eagles St. ,East Meadow,NY,11554,2024-05-01 21:24:41.449718,datalake,False
235,Jeromy,Elliott,Missing,jeromy.elliott@gmail.com,7112 Laurel Street ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
236,Verona,O'neill,Missing,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784,2024-05-01 21:24:41.449718,datalake,False
237,Elvera,Peck,Missing,elvera.peck@yahoo.com,759 Lakewood Street ,Banning,CA,92220,2024-05-01 21:24:41.449718,datalake,False
238,Cindi,Larson,Missing,cindi.larson@msn.com,896 Golden Star Rd. ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
239,Felice,Guzman,Missing,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
240,Le,Deleon,Missing,le.deleon@msn.com,58 Clark Court ,Banning,CA,92220,2024-05-01 21:24:41.449718,datalake,False
241,Manie,Sanchez,Missing,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804,2024-05-01 21:24:41.449718,datalake,False
242,Rutha,Howell,Missing,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
243,Natosha,Rowland,Missing,natosha.rowland@aol.com,51 Elmwood St. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
244,Jessika,Bray,Missing,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806,2024-05-01 21:24:41.449718,datalake,False
245,Delila,Hamilton,Missing,delila.hamilton@yahoo.com,7451 East James Ave. ,Palos Verdes Peninsula,CA,90274,2024-05-01 21:24:41.449718,datalake,False
246,Dionne,Norris,Missing,dionne.norris@yahoo.com,9993 Greenview Circle ,Niagara Falls,NY,14304,2024-05-01 21:24:41.449718,datalake,False
247,Muriel,Juarez,Missing,muriel.juarez@gmail.com,8073 Cemetery Drive ,Palos Verdes Peninsula,CA,90274,2024-05-01 21:24:41.449718,datalake,False
248,Cecelia,Gill,Missing,cecelia.gill@aol.com,372 Silver Spear Dr. ,Mcallen,TX,78501,2024-05-01 21:24:41.449718,datalake,False
249,Magda,Eaton,Missing,magda.eaton@aol.com,860 Middle River Street ,Ossining,NY,10562,2024-05-01 21:24:41.449718,datalake,False
250,Ivonne,Yang,(915) 181-1950,ivonne.yang@gmail.com,7359 North Lake View St. ,El Paso,TX,79930,2024-05-01 21:24:41.449718,datalake,False
251,Kasie,Rodriquez,Missing,kasie.rodriquez@aol.com,7 North Beech St. ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
252,Eleni,Gordon,Missing,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,2024-05-01 21:24:41.449718,datalake,False
253,Maurice,Norton,Missing,maurice.norton@hotmail.com,32 Mayflower Dr. ,Atwater,CA,95301,2024-05-01 21:24:41.449718,datalake,False
254,Cristobal,Hutchinson,Missing,cristobal.hutchinson@gmail.com,58 Washington Avenue ,Lawndale,CA,90260,2024-05-01 21:24:41.449718,datalake,False
255,Flossie,Holder,Missing,flossie.holder@msn.com,8459 W. Newport Court ,Massapequa Park,NY,11762,2024-05-01 21:24:41.449718,datalake,False
256,Erma,Salinas,Missing,erma.salinas@gmail.com,347 Sheffield St. ,Merrick,NY,11566,2024-05-01 21:24:41.449718,datalake,False
257,Earl,Stanley,Missing,earl.stanley@gmail.com,569 Lake Lane ,Elmhurst,NY,11373,2024-05-01 21:24:41.449718,datalake,False
258,Maribel,William,Missing,maribel.william@aol.com,65 Magnolia Ave. ,Torrance,CA,90505,2024-05-01 21:24:41.449718,datalake,False
259,Johnathan,Velazquez,Missing,johnathan.velazquez@hotmail.com,9680 E. Somerset Street ,Pleasanton,CA,94566,2024-05-01 21:24:41.449718,datalake,False
260,Rodrick,Shelton,Missing,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
261,Ferne,Kline,Missing,ferne.kline@hotmail.com,303 Shady St. ,Fullerton,CA,92831,2024-05-01 21:24:41.449718,datalake,False
262,Rubin,Decker,(716) 950-9835,rubin.decker@gmail.com,9875 Shady Ave. ,Buffalo,NY,14215,2024-05-01 21:24:41.449718,datalake,False
263,Dortha,Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,2024-05-01 21:24:41.449718,datalake,False
264,Mariela,Huffman,Missing,mariela.huffman@gmail.com,531 Fieldstone Road ,Garden City,NY,11530,2024-05-01 21:24:41.449718,datalake,False
265,Mellisa,Farley,Missing,mellisa.farley@yahoo.com,21 West Princess St. ,Central Islip,NY,11722,2024-05-01 21:24:41.449718,datalake,False
266,Myung,Hooper,Missing,myung.hooper@gmail.com,951 Mill Road ,Elmont,NY,11003,2024-05-01 21:24:41.449718,datalake,False
267,Angelina,Lloyd,Missing,angelina.lloyd@yahoo.com,9593 North Sherman Dr. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
268,Trinity,Riddle,Missing,trinity.riddle@aol.com,23 Oakland Lane ,Ballston Spa,NY,12020,2024-05-01 21:24:41.449718,datalake,False
269,Barton,Crosby,Missing,barton.crosby@msn.com,896 Edgewater St. ,Bellmore,NY,11710,2024-05-01 21:24:41.449718,datalake,False
270,Claudio,Wise,Missing,claudio.wise@hotmail.com,810 Oxford Ave. ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
271,Katheleen,Marks,Missing,katheleen.marks@yahoo.com,69 North Tower St. ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
272,Deja,Chaney,Missing,deja.chaney@hotmail.com,52 Woodside Ave. ,Jamaica,NY,11432,2024-05-01 21:24:41.449718,datalake,False
273,Queenie,Vance,Missing,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417,2024-05-01 21:24:41.449718,datalake,False
274,Josh,Shaw,Missing,josh.shaw@gmail.com,212 North Leeton Ridge Street ,Hopewell Junction,NY,12533,2024-05-01 21:24:41.449718,datalake,False
275,Pinkie,Kirkland,Missing,pinkie.kirkland@yahoo.com,18 Myers St. ,San Angelo,TX,76901,2024-05-01 21:24:41.449718,datalake,False
276,Lavette,Wright,Missing,lavette.wright@msn.com,6 Windsor Street ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
277,Mark,Garrett,Missing,mark.garrett@msn.com,285 Rosewood Dr. ,Monroe,NY,10950,2024-05-01 21:24:41.449718,datalake,False
278,Myesha,Burgess,Missing,myesha.burgess@gmail.com,306 Trenton Rd. ,Campbell,CA,95008,2024-05-01 21:24:41.449718,datalake,False
279,Justina,Long,Missing,justina.long@aol.com,39 Littleton Ave. ,South El Monte,CA,91733,2024-05-01 21:24:41.449718,datalake,False
280,Brenda,Tate,Missing,brenda.tate@msn.com,36 Hilltop Street ,San Angelo,TX,76901,2024-05-01 21:24:41.449718,datalake,False
281,Rayna,Perry,Missing,rayna.perry@hotmail.com,7238 Oakland St. ,Ozone Park,NY,11417,2024-05-01 21:24:41.449718,datalake,False
282,Randolph,Chase,Missing,randolph.chase@yahoo.com,828 Bridle Ave. ,San Lorenzo,CA,94580,2024-05-01 21:24:41.449718,datalake,False
283,Jaimee,Day,Missing,jaimee.day@aol.com,7534 Whitemarsh Ave. ,Poughkeepsie,NY,12601,2024-05-01 21:24:41.449718,datalake,False
284,Susann,Bass,Missing,susann.bass@msn.com,21 Old Rock Maple Ave. ,Commack,NY,11725,2024-05-01 21:24:41.449718,datalake,False
285,Leola,Gould,Missing,leola.gould@gmail.com,8 Kirkland St. ,Astoria,NY,11102,2024-05-01 21:24:41.449718,datalake,False
286,Virgil,Frost,Missing,virgil.frost@gmail.com,9798 Beacon St. ,Levittown,NY,11756,2024-05-01 21:24:41.449718,datalake,False
287,Mireille,Puckett,(805) 961-9909,mireille.puckett@hotmail.com,378 Purple Finch Drive ,Oxnard,CA,93035,2024-05-01 21:24:41.449718,datalake,False
288,Keturah,Massey,Missing,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,2024-05-01 21:24:41.449718,datalake,False
289,Charmain,Webster,Missing,charmain.webster@hotmail.com,36 East Stonybrook Rd. ,Richardson,TX,75080,2024-05-01 21:24:41.449718,datalake,False
290,Barry,Buckner,Missing,barry.buckner@gmail.com,8779 High Noon Rd. ,Centereach,NY,11720,2024-05-01 21:24:41.449718,datalake,False
291,Boyce,Burks,Missing,boyce.burks@gmail.com,879 Harvey Dr. ,Sunnyside,NY,11104,2024-05-01 21:24:41.449718,datalake,False
292,Monty,Frost,(516) 460-5396,monty.frost@aol.com,76 Foxrun Dr. ,Hempstead,NY,11550,2024-05-01 21:24:41.449718,datalake,False
293,Tiny,French,Missing,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803,2024-05-01 21:24:41.449718,datalake,False
294,Clementina,Sargent,Missing,clementina.sargent@hotmail.com,9853 Catherine Road ,Rome,NY,13440,2024-05-01 21:24:41.449718,datalake,False
295,Danny,Kim,Missing,danny.kim@msn.com,74 Essex Drive ,South Ozone Park,NY,11420,2024-05-01 21:24:41.449718,datalake,False
296,Sophia,Mcmillan,Missing,sophia.mcmillan@msn.com,8541 S. Pleasant Street ,Uniondale,NY,11553,2024-05-01 21:24:41.449718,datalake,False
297,Christia,Carson,Missing,christia.carson@gmail.com,220 Orchard Street ,Helotes,TX,78023,2024-05-01 21:24:41.449718,datalake,False
298,Jennie,Middleton,Missing,jennie.middleton@gmail.com,95 High Noon Dr. ,Upland,CA,91784,2024-05-01 21:24:41.449718,datalake,False
299,Jame,Riggs,Missing,jame.riggs@hotmail.com,9237 Hudson Drive ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
300,Rayford,Simon,Missing,rayford.simon@msn.com,998 Whitemarsh Road ,Mountain View,CA,94043,2024-05-01 21:24:41.449718,datalake,False
301,Annett,Garrett,Missing,annett.garrett@yahoo.com,19 Euclid Lane ,Scarsdale,NY,10583,2024-05-01 21:24:41.449718,datalake,False
302,Hayden,Cross,Missing,hayden.cross@gmail.com,90 Pumpkin Hill St. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
303,Rolanda,Larsen,Missing,rolanda.larsen@yahoo.com,5 West University Court ,Woodhaven,NY,11421,2024-05-01 21:24:41.449718,datalake,False
304,Jayme,Zamora,Missing,jayme.zamora@gmail.com,2 Ridge Lane ,Springfield Gardens,NY,11413,2024-05-01 21:24:41.449718,datalake,False
305,Hope,Cotton,Missing,hope.cotton@aol.com,9092 Blue Spring Dr. ,Redondo Beach,CA,90278,2024-05-01 21:24:41.449718,datalake,False
306,Vikki,Erickson,Missing,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
307,Fransisca,Nicholson,Missing,fransisca.nicholson@aol.com,945 Schoolhouse Street ,Glendora,CA,91740,2024-05-01 21:24:41.449718,datalake,False
308,Mazie,Fernandez,Missing,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580,2024-05-01 21:24:41.449718,datalake,False
309,Anderson,Martin,Missing,anderson.martin@hotmail.com,9051 Hillside Dr. ,Canandaigua,NY,14424,2024-05-01 21:24:41.449718,datalake,False
310,Gilberto,Parsons,Missing,gilberto.parsons@gmail.com,8115 North Edgewater Drive ,Middle Village,NY,11379,2024-05-01 21:24:41.449718,datalake,False
311,Charise,Burt,(559) 888-2229,charise.burt@aol.com,582 Creek St. ,Fresno,CA,93706,2024-05-01 21:24:41.449718,datalake,False
312,Cameron,Carroll,Missing,cameron.carroll@yahoo.com,9133 South Halifax Ave. ,Longview,TX,75604,2024-05-01 21:24:41.449718,datalake,False
313,Melani,Jarvis,Missing,melani.jarvis@hotmail.com,8 Tunnel St. ,Maspeth,NY,11378,2024-05-01 21:24:41.449718,datalake,False
314,Javier,Nichols,Missing,javier.nichols@msn.com,8944 Marconi St. ,Rowlett,TX,75088,2024-05-01 21:24:41.449718,datalake,True
315,Justina,Jenkins,Missing,justina.jenkins@yahoo.com,8236 Creek St. ,Baldwin,NY,11510,2024-05-01 21:24:41.449718,datalake,True
316,Hortencia,Graham,Missing,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
317,Christia,Wilkins,Missing,christia.wilkins@msn.com,7062 Willow Court ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
318,Eliz,Whitney,Missing,eliz.whitney@msn.com,523 Crescent Court ,Fullerton,CA,92831,2024-05-01 21:24:41.449718,datalake,False
319,Justin,Newton,Missing,justin.newton@hotmail.com,93 Shore Rd. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
320,Aron,Wiggins,(442) 497-3353,aron.wiggins@aol.com,6 Bradford St. ,Oceanside,NY,11572,2024-05-01 21:24:41.449718,datalake,False
321,Chere,Hardin,Missing,chere.hardin@yahoo.com,763 Fulton Road ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
322,Merideth,Preston,Missing,merideth.preston@yahoo.com,794 Rockaway St. ,Poughkeepsie,NY,12601,2024-05-01 21:24:41.449718,datalake,False
323,Jeniffer,Slater,Missing,jeniffer.slater@aol.com,30 Old Orange Lane ,Schenectady,NY,12302,2024-05-01 21:24:41.449718,datalake,False
324,Laureen,Paul,Missing,laureen.paul@yahoo.com,617 Squaw Creek Rd. ,Bellmore,NY,11710,2024-05-01 21:24:41.449718,datalake,False
325,Berna,Moore,Missing,berna.moore@hotmail.com,7230 Lafayette Drive ,Bronx,NY,10451,2024-05-01 21:24:41.449718,datalake,False
326,Shiela,Calderon,Missing,shiela.calderon@msn.com,844 Albany St. ,Rocklin,CA,95677,2024-05-01 21:24:41.449718,datalake,False
327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,2024-05-01 21:24:41.449718,datalake,False
328,Bettie,Glover,Missing,bettie.glover@gmail.com,9083 Addison Dr. ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
329,Marilyn,Frank,Missing,marilyn.frank@aol.com,8878 Branch Street ,Port Chester,NY,10573,2024-05-01 21:24:41.449718,datalake,False
330,Sheba,Knapp,Missing,sheba.knapp@aol.com,86 Gates Street ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
331,Aleta,Mack,Missing,aleta.mack@yahoo.com,8869 W. Edgemont Lane ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
332,Reena,Higgins,Missing,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
333,Ami,Mcmahon,Missing,ami.mcmahon@aol.com,566 Hilldale Drive ,Sunnyside,NY,11104,2024-05-01 21:24:41.449718,datalake,False
334,Somer,Jordan,Missing,somer.jordan@msn.com,7046 Helen Avenue ,Huntington Station,NY,11746,2024-05-01 21:24:41.449718,datalake,False
335,Scarlet,Reed,Missing,scarlet.reed@hotmail.com,151 S. Myers Court ,Bronx,NY,10451,2024-05-01 21:24:41.449718,datalake,False
336,Trisha,Johnson,(717) 126-8787,trisha.johnson@msn.com,59 Wild Horse St. ,Lancaster,NY,14086,2024-05-01 21:24:41.449718,datalake,False
337,Majorie,Wyatt,Missing,majorie.wyatt@yahoo.com,8507 Miller St. ,South Ozone Park,NY,11420,2024-05-01 21:24:41.449718,datalake,False
338,Abbey,Pugh,Missing,abbey.pugh@gmail.com,26 Market Drive ,Forest Hills,NY,11375,2024-05-01 21:24:41.449718,datalake,False
339,Tamela,Harrell,Missing,tamela.harrell@aol.com,7316 Cypress Rd. ,Central Islip,NY,11722,2024-05-01 21:24:41.449718,datalake,False
